account_id,industry,plan_tier,mrr,tenure_months,seats_purchased,active_seats_last_30d,logins_last_30d,features_adopted,avg_session_min,support_tickets_last_90d,unresolved_tickets,avg_resolution_days,nps_last_survey,churned,adoption_rate,seat_utilization,login_intensity,health_score,churn_risk,revenue_at_risk
ACC102723,Corporate Treasury,Growth,3054.0,23,51,31,10,3,13.7,1,1,7.3,3.0,0,0.25,0.6078431372549019,0.3333333333333333,38.6,0.22020033574619607,672.0
ACC102724,Brokerage,Starter,614.0,58,10,2,7,2,14.6,9,0,9.0,1.0,0,0.16666666666666666,0.2,0.23333333333333334,26.5,0.17160712430472588,105.0
ACC102725,Insurance,Growth,2993.0,51,32,16,19,5,22.8,2,2,10.4,6.0,0,0.4166666666666667,0.5,0.6333333333333333,49.1,0.059600880271304967,178.0
ACC102726,Insurance,Growth,2919.0,24,51,31,27,10,32.5,1,1,4.3,8.0,0,0.8333333333333334,0.6078431372549019,0.9,75.4,0.03337754738116626,97.0
ACC102727,Banking,Starter,588.0,36,6,3,11,7,30.4,3,0,4.8,5.0,0,0.5833333333333334,0.5,0.36666666666666664,55.2,0.04660685788419904,27.0
ACC102728,Brokerage,Starter,439.0,2,8,3,17,4,19.5,4,0,4.0,3.0,0,0.3333333333333333,0.375,0.5666666666666667,45.4,0.08138052287345929,36.0
ACC102729,Brokerage,Enterprise,11327.0,4,129,84,14,5,22.7,2,0,11.6,6.0,0,0.4166666666666667,0.6511627906976745,0.4666666666666667,56.2,0.044899324979766904,509.0
ACC102730,Brokerage,Starter,385.0,30,11,3,8,3,15.4,3,0,4.2,2.0,1,0.25,0.2727272727272727,0.26666666666666666,32.9,0.7133043640166248,275.0
ACC102731,Asset Mgmt,Starter,599.0,28,14,10,17,5,5.5,4,3,10.2,5.0,0,0.4166666666666667,0.7142857142857143,0.5666666666666667,52.8,0.09385680931291175,56.0
ACC102732,Corporate Treasury,Growth,2719.0,24,27,14,5,2,15.7,3,1,11.0,3.0,1,0.16666666666666666,0.5185185185185185,0.16666666666666666,32.6,0.7110692521973327,1933.0
ACC102733,Insurance,Starter,534.0,6,5,3,19,7,32.0,3,1,5.6,6.0,0,0.5833333333333334,0.6,0.6333333333333333,61.6,0.057818530886460884,31.0
ACC102734,Asset Mgmt,Starter,424.0,50,5,3,29,9,31.4,5,0,3.7,8.0,0,0.75,0.6,0.9666666666666667,78.6,0.05463470903034689,23.0
ACC102735,Asset Mgmt,Growth,2673.0,24,51,22,8,2,3.1,2,0,12.1,4.0,1,0.16666666666666666,0.43137254901960786,0.26666666666666666,36.0,0.7796610898663149,2084.0
ACC102736,Asset Mgmt,Starter,486.0,28,8,3,18,7,26.4,1,1,8.2,4.0,0,0.5833333333333334,0.375,0.6,50.8,0.107372430091818,52.0
ACC102737,Insurance,Growth,3243.0,24,16,8,14,4,24.4,5,2,10.6,3.0,1,0.3333333333333333,0.5,0.4666666666666667,43.2,0.3321987978372759,1077.0
ACC102738,Banking,Growth,3045.0,30,50,17,11,3,13.7,4,1,11.5,2.0,1,0.25,0.34,0.36666666666666664,34.6,0.12473335639456212,380.0
ACC102739,Corporate Treasury,Growth,2539.0,39,55,24,24,6,24.5,1,1,4.1,5.0,0,0.5,0.43636363636363634,0.8,54.4,0.19697445278845868,500.0
ACC102740,Insurance,Starter,593.0,46,5,3,21,6,23.4,5,2,5.6,4.0,0,0.5,0.6,0.7,57.2,0.06569371179888227,39.0
ACC102741,Brokerage,Enterprise,9584.0,33,142,59,19,5,21.6,5,3,7.0,2.0,1,0.4166666666666667,0.4154929577464789,0.6333333333333333,44.6,0.7703614787913774,7383.0
ACC102742,Asset Mgmt,Starter,380.0,10,11,8,46,10,32.2,7,1,3.7,8.0,0,0.8333333333333334,0.7272727272727273,1.0,84.1,0.0037863935666572063,1.0
ACC102743,Banking,Growth,2696.0,52,31,16,8,3,14.2,1,0,10.0,4.0,0,0.25,0.5161290322580645,0.26666666666666666,41.0,0.16801136813509165,453.0
ACC102744,Asset Mgmt,Starter,568.0,17,12,6,11,3,19.0,3,3,12.0,2.0,1,0.25,0.5,0.36666666666666664,33.1,0.8630710316332465,490.0
ACC102745,Brokerage,Growth,1830.0,1,54,22,9,3,11.7,3,1,9.1,3.0,1,0.25,0.4074074074074074,0.3,35.4,0.7179487285656042,1314.0
ACC102746,Asset Mgmt,Starter,410.0,3,6,3,39,9,33.1,1,1,6.2,10.0,0,0.75,0.5,1.0,73.8,0.0146683800410949,6.0
ACC102747,Corporate Treasury,Starter,511.0,46,14,7,41,11,46.5,3,0,2.2,9.0,0,0.9166666666666666,0.5,1.0,83.6,0.0008353854284374769,0.0
ACC102748,Brokerage,Growth,1844.0,23,27,11,7,2,15.0,2,1,14.5,3.0,0,0.16666666666666666,0.4074074074074074,0.23333333333333334,30.4,0.5334690799727642,984.0
ACC102749,Asset Mgmt,Starter,477.0,2,3,2,27,8,35.1,5,2,3.8,9.0,0,0.6666666666666666,0.6666666666666666,0.9,73.7,0.006016801798370658,3.0
ACC102750,Corporate Treasury,Starter,495.0,48,12,8,17,5,23.2,5,2,6.6,6.0,0,0.4166666666666667,0.6666666666666666,0.5666666666666667,55.2,0.07002810051334198,35.0
ACC102751,Asset Mgmt,Growth,3133.0,18,23,7,7,3,16.2,4,0,10.2,5.0,0,0.25,0.30434782608695654,0.23333333333333334,36.0,0.19524471453147338,612.0
ACC102752,Asset Mgmt,Enterprise,10673.0,58,183,183,32,10,36.1,3,0,6.3,8.0,0,0.8333333333333334,1.0,1.0,92.2,0.0005235246212545907,6.0
ACC102753,Asset Mgmt,Starter,401.0,52,13,7,30,8,37.5,0,0,3.7,8.0,0,0.6666666666666666,0.5384615384615384,1.0,74.8,0.007658974695661428,3.0
ACC102754,Corporate Treasury,Enterprise,8454.0,3,156,101,26,9,31.9,4,0,4.1,8.0,0,0.75,0.6474358974358975,0.8666666666666667,77.8,0.011579249101602795,98.0
ACC102755,Brokerage,Growth,1932.0,41,23,21,23,8,26.3,0,0,4.7,7.0,0,0.6666666666666666,0.9130434782608695,0.7666666666666667,78.5,0.02361487521211043,46.0
ACC102756,Asset Mgmt,Enterprise,13806.0,36,137,131,26,9,28.4,4,1,2.4,8.0,0,0.75,0.9562043795620438,0.8666666666666667,83.5,0.006025620117136396,83.0
ACC102757,Asset Mgmt,Growth,2417.0,11,49,22,12,3,11.0,1,1,8.6,4.0,1,0.25,0.4489795918367347,0.4,37.0,0.6771719362377292,1637.0
ACC102758,Brokerage,Growth,2048.0,21,14,6,21,7,25.1,2,0,4.8,5.0,0,0.5833333333333334,0.42857142857142855,0.7,60.1,0.04807420191229363,98.0
ACC102759,Insurance,Growth,3150.0,29,26,12,10,3,10.8,4,1,12.3,3.0,0,0.25,0.46153846153846156,0.3333333333333333,38.0,0.23821166181477915,750.0
ACC102760,Insurance,Growth,2931.0,9,19,11,16,3,9.8,5,0,9.7,1.0,1,0.25,0.5789473684210527,0.5333333333333333,44.9,0.2528824147594405,741.0
ACC102761,Corporate Treasury,Enterprise,9223.0,43,299,129,8,5,22.4,4,1,7.1,3.0,0,0.4166666666666667,0.431438127090301,0.26666666666666666,41.7,0.21581027211723774,1990.0
ACC102762,Banking,Starter,431.0,17,8,3,8,3,11.9,2,1,12.8,2.0,0,0.25,0.375,0.26666666666666666,32.1,0.3005503154429742,130.0
ACC102763,Brokerage,Starter,605.0,56,5,2,18,4,20.2,6,0,12.5,4.0,1,0.3333333333333333,0.4,0.6,47.7,0.2639349289481792,160.0
ACC102764,Asset Mgmt,Starter,558.0,48,8,3,2,0,10.3,3,3,15.0,1.0,1,0.0,0.375,0.06666666666666667,14.2,0.9718171248607813,542.0
ACC102765,Corporate Treasury,Enterprise,15208.0,38,264,102,5,2,23.5,5,0,9.7,3.0,0,0.16666666666666666,0.38636363636363635,0.16666666666666666,31.8,0.1731061721569563,2633.0
ACC102766,Insurance,Growth,1864.0,8,44,15,6,3,12.2,4,0,11.7,4.0,1,0.25,0.3409090909090909,0.2,35.3,0.764751187275331,1425.0
ACC102767,Corporate Treasury,Growth,2913.0,2,27,12,3,1,7.2,3,3,15.5,1.0,1,0.08333333333333333,0.4444444444444444,0.1,19.5,0.9788951483697484,2852.0
ACC102768,Corporate Treasury,Enterprise,8950.0,9,73,39,10,2,9.0,2,1,9.3,6.0,0,0.16666666666666666,0.5342465753424658,0.3333333333333333,38.5,0.21894437922303164,1960.0
ACC102769,Banking,Enterprise,10824.0,30,164,117,20,7,21.3,2,0,6.0,6.0,0,0.5833333333333334,0.7134146341463414,0.6666666666666666,67.6,0.04609207055560127,499.0
ACC102770,Banking,Starter,575.0,47,12,6,42,9,34.5,5,0,3.2,6.0,0,0.75,0.5,1.0,74.8,0.002315135029377816,1.0
ACC102771,Brokerage,Growth,2817.0,10,38,23,24,9,32.1,5,2,4.7,6.0,0,0.75,0.6052631578947368,0.8,70.0,0.06335880827236054,178.0
ACC102772,Insurance,Enterprise,8415.0,42,53,34,19,6,18.2,1,1,10.9,6.0,1,0.5,0.6415094339622641,0.6333333333333333,57.2,0.3945947711140779,3321.0
ACC102773,Asset Mgmt,Starter,411.0,3,4,2,5,3,14.7,3,2,10.0,0.0,1,0.25,0.5,0.16666666666666666,29.6,0.8664571822720641,356.0
ACC102774,Banking,Growth,2918.0,16,35,22,22,7,21.6,0,0,5.4,6.0,0,0.5833333333333334,0.6285714285714286,0.7333333333333333,66.8,0.099038751366622,289.0
ACC102775,Banking,Starter,388.0,36,11,5,20,4,22.2,5,1,8.2,3.0,0,0.3333333333333333,0.45454545454545453,0.6666666666666666,47.7,0.10288325407424836,40.0
ACC102776,Brokerage,Growth,2240.0,49,27,27,21,10,41.9,3,1,6.2,10.0,0,0.8333333333333334,1.0,0.7,85.7,0.0006037425361113957,1.0
ACC102777,Brokerage,Growth,2026.0,46,44,20,16,4,14.9,3,0,2.8,2.0,0,0.3333333333333333,0.45454545454545453,0.5333333333333333,45.7,0.027729678994035622,56.0
ACC102778,Asset Mgmt,Starter,383.0,32,8,6,14,5,28.9,2,0,8.5,6.0,0,0.4166666666666667,0.75,0.4666666666666667,58.7,0.1458949793450305,56.0
ACC102779,Asset Mgmt,Starter,601.0,3,6,4,22,8,32.6,1,1,5.2,6.0,0,0.6666666666666666,0.6666666666666666,0.7333333333333333,65.7,0.06078820590675654,37.0
ACC102780,Insurance,Starter,368.0,18,12,8,12,7,27.6,5,1,5.0,5.0,1,0.5833333333333334,0.6666666666666666,0.4,58.4,0.691487341463348,254.0
ACC102781,Banking,Starter,511.0,47,7,4,33,9,27.7,4,0,0.6,10.0,0,0.75,0.5714285714285714,1.0,80.5,0.0048356556320084,2.0
ACC102782,Insurance,Growth,2789.0,5,37,17,27,6,14.9,2,0,8.6,4.0,0,0.5,0.4594594594594595,0.9,61.0,0.2566496149629681,716.0
ACC102783,Corporate Treasury,Starter,367.0,42,8,7,15,7,35.3,4,3,5.8,4.0,0,0.5833333333333334,0.875,0.5,60.3,0.036916295327504914,14.0
ACC102784,Brokerage,Starter,540.0,42,12,6,6,3,20.1,5,0,10.8,1.0,1,0.25,0.5,0.2,36.3,0.6424053740726623,347.0
ACC102785,Asset Mgmt,Growth,2251.0,45,54,39,21,9,41.8,3,0,2.6,6.0,0,0.75,0.7222222222222222,0.7,74.3,0.0009615542325309565,2.0
ACC102786,Banking,Growth,3000.0,13,41,22,17,5,30.1,4,3,4.2,2.0,0,0.4166666666666667,0.5365853658536586,0.5666666666666667,45.3,0.5760704887803184,1728.0
ACC102787,Banking,Growth,2946.0,15,33,17,23,10,44.6,4,1,1.4,7.0,0,0.8333333333333334,0.5151515151515151,0.7666666666666667,72.4,0.0017230848296566038,5.0
ACC102788,Asset Mgmt,Enterprise,14116.0,12,55,42,32,7,28.1,6,0,6.1,3.0,0,0.5833333333333334,0.7636363636363637,1.0,72.5,0.03999446044913199,565.0
ACC102789,Corporate Treasury,Starter,470.0,24,13,3,8,2,14.2,1,1,6.8,0.0,1,0.16666666666666666,0.23076923076923078,0.26666666666666666,21.9,0.8537523701831051,401.0
ACC102790,Banking,Enterprise,14322.0,31,110,38,6,2,7.0,3,0,10.9,0.0,1,0.16666666666666666,0.34545454545454546,0.2,28.5,0.8521973515211216,12205.0
ACC102791,Corporate Treasury,Starter,539.0,8,11,7,13,8,31.6,1,0,9.0,7.0,0,0.6666666666666666,0.6363636363636364,0.43333333333333335,64.9,0.09932326301448689,54.0
ACC102792,Insurance,Growth,2318.0,34,33,22,21,7,30.5,4,1,1.6,4.0,0,0.5833333333333334,0.6666666666666666,0.7,63.1,0.008366167747538776,19.0
ACC102793,Corporate Treasury,Enterprise,8981.0,15,154,103,36,8,36.5,2,1,3.7,8.0,0,0.6666666666666666,0.6688311688311688,1.0,74.7,0.001647944302864134,15.0
ACC102794,Insurance,Enterprise,8881.0,34,129,100,18,5,22.2,1,1,7.2,1.0,1,0.4166666666666667,0.7751937984496124,0.6,52.0,0.07825817597118472,695.0
ACC102795,Banking,Growth,2127.0,18,27,27,46,11,32.1,4,2,2.3,8.0,0,0.9166666666666666,1.0,1.0,91.1,0.026902387123595755,57.0
ACC102796,Banking,Growth,2199.0,57,50,48,31,8,24.1,4,1,8.0,6.0,0,0.6666666666666666,0.96,1.0,81.3,0.010337192482042165,23.0
ACC102797,Insurance,Starter,628.0,19,4,3,49,10,41.9,3,0,2.5,8.0,0,0.8333333333333334,0.75,1.0,85.9,0.003976162493841624,2.0
ACC102798,Insurance,Growth,3250.0,52,33,14,11,4,15.0,6,0,8.3,3.0,0,0.3333333333333333,0.42424242424242425,0.36666666666666664,42.6,0.17556485821772758,571.0
ACC102799,Brokerage,Growth,1966.0,11,37,35,34,8,34.2,6,0,4.8,4.0,0,0.6666666666666666,0.9459459459459459,1.0,81.0,0.06744326131895008,133.0
ACC102800,Brokerage,Enterprise,15188.0,6,205,74,12,5,15.0,4,0,8.9,7.0,1,0.4166666666666667,0.36097560975609755,0.4,48.6,0.7756385084315834,11780.0
ACC102801,Banking,Growth,2810.0,12,26,16,12,3,23.1,3,1,12.5,5.0,0,0.25,0.6153846153846154,0.4,44.6,0.5703544285906804,1603.0
ACC102802,Asset Mgmt,Starter,500.0,25,14,4,11,3,9.9,1,1,9.6,0.0,1,0.25,0.2857142857142857,0.36666666666666664,28.2,0.735396335418824,368.0
ACC102803,Asset Mgmt,Growth,3182.0,54,44,26,11,4,24.5,0,0,12.0,4.0,0,0.3333333333333333,0.5909090909090909,0.36666666666666664,47.8,0.21489680780778955,684.0
ACC102804,Banking,Starter,564.0,11,12,10,15,8,22.4,3,0,5.9,6.0,0,0.6666666666666666,0.8333333333333334,0.5,70.2,0.1254294516348012,71.0
ACC102805,Banking,Starter,528.0,47,4,2,13,4,22.4,3,1,5.9,3.0,0,0.3333333333333333,0.5,0.43333333333333335,43.3,0.5008735186817883,264.0
ACC102806,Banking,Starter,413.0,42,6,4,10,4,15.3,5,3,10.5,4.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,44.0,0.3078860314026153,127.0
ACC102807,Insurance,Growth,2117.0,21,35,16,26,8,31.5,2,2,5.3,5.0,0,0.6666666666666666,0.45714285714285713,0.8666666666666667,60.4,0.08119725889143449,172.0
ACC102808,Banking,Starter,623.0,20,14,10,18,10,44.9,5,3,6.2,8.0,0,0.8333333333333334,0.7142857142857143,0.6,72.0,0.04685341979554455,29.0
ACC102809,Banking,Starter,415.0,56,10,3,5,1,14.3,4,1,12.4,3.0,0,0.08333333333333333,0.3,0.16666666666666666,24.8,0.4340407060520972,180.0
ACC102810,Banking,Starter,360.0,43,14,14,24,8,27.8,3,2,7.1,9.0,0,0.6666666666666666,1.0,0.8,78.3,0.08757228440521585,32.0
ACC102811,Corporate Treasury,Enterprise,10317.0,15,124,83,13,8,27.5,3,0,4.1,6.0,0,0.6666666666666666,0.6693548387096774,0.43333333333333335,64.7,0.045580285837255416,470.0
ACC102812,Corporate Treasury,Growth,2471.0,54,54,19,19,5,14.0,3,2,5.9,2.0,0,0.4166666666666667,0.35185185185185186,0.6333333333333333,43.0,0.11192382611099475,277.0
ACC102813,Brokerage,Starter,465.0,25,11,5,14,5,12.8,5,1,7.7,4.0,1,0.4166666666666667,0.45454545454545453,0.4666666666666667,47.6,0.5367666309613318,250.0
ACC102814,Banking,Starter,631.0,5,9,6,15,4,14.6,3,1,5.9,3.0,1,0.3333333333333333,0.6666666666666666,0.5,48.8,0.3837324797022305,242.0
ACC102815,Asset Mgmt,Growth,2378.0,48,32,32,49,11,36.2,2,1,1.0,10.0,0,0.9166666666666666,1.0,1.0,93.7,0.0007779041766793139,2.0
ACC102816,Insurance,Starter,617.0,52,6,4,17,4,9.6,3,3,7.5,1.0,1,0.3333333333333333,0.6666666666666666,0.5666666666666667,43.2,0.8169091208399782,504.0
ACC102817,Corporate Treasury,Growth,2642.0,27,32,10,8,2,12.3,4,3,7.5,0.0,1,0.16666666666666666,0.3125,0.26666666666666666,23.0,0.8949892290803589,2365.0
ACC102818,Banking,Growth,2536.0,42,47,23,8,3,13.4,5,1,9.6,1.0,1,0.25,0.48936170212765956,0.26666666666666666,35.7,0.5907731801113841,1498.0
ACC102819,Asset Mgmt,Enterprise,9553.0,14,169,126,35,10,39.0,3,0,3.5,9.0,0,0.8333333333333334,0.7455621301775148,1.0,86.8,0.0010372748092040366,10.0
ACC102820,Insurance,Starter,431.0,51,3,2,24,8,27.6,7,0,4.3,5.0,0,0.6666666666666666,0.6666666666666666,0.8,71.0,0.057888235610241624,25.0
ACC102821,Banking,Growth,3051.0,22,43,35,18,7,24.9,5,0,3.8,5.0,0,0.5833333333333334,0.813953488372093,0.6,67.8,0.01669138775770475,51.0
ACC102822,Asset Mgmt,Starter,584.0,16,5,2,14,6,24.0,8,1,5.2,6.0,0,0.5,0.4,0.4666666666666667,51.7,0.17408228183944588,102.0
ACC102823,Corporate Treasury,Enterprise,11621.0,30,239,102,12,3,17.5,2,2,10.3,0.0,1,0.25,0.42677824267782427,0.4,30.8,0.746955652828566,8680.0
ACC102824,Insurance,Enterprise,14945.0,16,279,151,12,7,23.4,2,1,6.1,5.0,0,0.5833333333333334,0.5412186379928315,0.4,53.6,0.09160747103736444,1369.0
ACC102825,Insurance,Growth,2979.0,37,53,32,18,6,17.7,4,0,6.9,6.0,0,0.5,0.6037735849056604,0.6,60.6,0.06229303814496266,186.0
ACC102826,Insurance,Growth,1918.0,45,28,16,18,8,30.2,3,0,3.5,8.0,0,0.6666666666666666,0.5714285714285714,0.6,67.6,0.010772085362547834,21.0
ACC102827,Brokerage,Starter,532.0,24,9,6,16,8,30.5,3,1,5.9,6.0,0,0.6666666666666666,0.6666666666666666,0.5333333333333333,64.2,0.05723909185593705,30.0
ACC102828,Insurance,Enterprise,14152.0,47,174,66,7,3,7.8,0,0,10.9,5.0,0,0.25,0.3793103448275862,0.23333333333333334,37.9,0.16891600665635675,2390.0
ACC102829,Insurance,Growth,2963.0,26,59,39,31,10,35.2,3,0,1.3,7.0,0,0.8333333333333334,0.6610169491525424,1.0,82.7,0.0008752759431848444,3.0
ACC102830,Brokerage,Starter,377.0,58,5,3,25,7,24.3,4,1,5.1,7.0,0,0.5833333333333334,0.6,0.8333333333333334,67.1,0.01942048577392135,7.0
ACC102831,Banking,Growth,2087.0,16,41,31,36,8,30.7,2,0,2.2,8.0,0,0.6666666666666666,0.7560975609756098,1.0,80.2,0.011009613991128693,23.0
ACC102832,Banking,Growth,2370.0,42,47,26,10,2,15.2,3,3,11.6,0.0,1,0.16666666666666666,0.5531914893617021,0.3333333333333333,28.8,0.8698578287799175,2062.0
ACC102833,Insurance,Enterprise,10212.0,32,169,84,21,5,18.7,2,1,12.3,6.0,0,0.4166666666666667,0.4970414201183432,0.7,53.7,0.11858598264619165,1211.0
ACC102834,Asset Mgmt,Growth,1913.0,56,24,18,26,7,32.1,4,1,7.7,4.0,0,0.5833333333333334,0.75,0.8666666666666667,68.5,0.014615711446828328,28.0
ACC102835,Asset Mgmt,Growth,2693.0,13,38,30,13,5,21.4,3,1,7.2,4.0,0,0.4166666666666667,0.7894736842105263,0.43333333333333335,54.5,0.4427906223600521,1192.0
ACC102836,Banking,Growth,2511.0,12,37,16,13,3,13.1,1,1,10.0,4.0,0,0.25,0.43243243243243246,0.43333333333333335,37.2,0.3916249086145848,983.0
ACC102837,Brokerage,Starter,396.0,52,12,12,39,12,43.2,3,0,3.2,9.0,0,1.0,1.0,1.0,99.0,0.0015172487549885067,1.0
ACC102838,Corporate Treasury,Starter,526.0,54,7,5,20,5,19.8,4,0,5.5,4.0,0,0.4166666666666667,0.7142857142857143,0.6666666666666666,59.8,0.0710794854937602,37.0
ACC102839,Corporate Treasury,Starter,369.0,45,14,9,7,4,11.5,4,1,8.8,5.0,0,0.3333333333333333,0.6428571428571429,0.23333333333333334,45.4,0.07794082144244555,29.0
ACC102840,Banking,Growth,2325.0,29,40,20,29,9,26.3,3,2,4.3,8.0,0,0.75,0.5,0.9666666666666667,71.1,0.04099039568844844,95.0
ACC102841,Asset Mgmt,Growth,2939.0,25,47,25,23,8,38.1,2,1,4.7,5.0,0,0.6666666666666666,0.5319148936170213,0.7666666666666667,63.6,0.03143142124081682,92.0
ACC102842,Corporate Treasury,Growth,3085.0,40,31,12,9,3,17.0,2,0,8.4,5.0,0,0.25,0.3870967741935484,0.3,39.4,0.16857123509551938,520.0
ACC102843,Insurance,Starter,424.0,45,4,3,31,8,28.5,4,0,5.6,7.0,0,0.6666666666666666,0.75,1.0,79.1,0.011020012303728385,5.0
ACC102844,Corporate Treasury,Starter,608.0,17,9,5,14,3,20.9,3,1,7.3,0.0,1,0.25,0.5555555555555556,0.4666666666666667,39.5,0.7045767685576599,428.0
ACC102845,Corporate Treasury,Growth,3088.0,1,31,18,47,10,53.5,3,0,1.9,8.0,0,0.8333333333333334,0.5806451612903226,1.0,81.7,0.00971312705540399,30.0
ACC102846,Insurance,Starter,532.0,5,14,7,21,5,13.6,5,0,8.5,5.0,1,0.4166666666666667,0.5,0.7,56.1,0.4431365132638848,236.0
ACC102847,Corporate Treasury,Starter,645.0,21,4,2,26,6,24.4,1,1,7.0,4.0,0,0.5,0.5,0.8666666666666667,56.3,0.10504031068139004,68.0
ACC102848,Asset Mgmt,Growth,2119.0,41,48,21,8,2,14.0,1,0,10.6,0.0,0,0.16666666666666666,0.4375,0.26666666666666666,32.1,0.30218255536594263,640.0
ACC102849,Banking,Starter,371.0,26,3,2,33,8,24.1,3,0,7.1,5.0,0,0.6666666666666666,0.6666666666666666,1.0,75.0,0.024900704950084594,9.0
ACC102850,Brokerage,Starter,603.0,37,7,3,16,4,9.7,3,1,8.7,2.0,1,0.3333333333333333,0.42857142857142855,0.5333333333333333,42.5,0.6009886362636632,362.0
ACC102851,Banking,Growth,2486.0,28,35,23,15,6,30.0,6,1,6.5,6.0,0,0.5,0.6571428571428571,0.5,58.5,0.11546438824817538,287.0
ACC102852,Asset Mgmt,Enterprise,10894.0,15,251,114,37,8,30.0,3,1,7.0,8.0,0,0.6666666666666666,0.4541832669322709,1.0,70.2,0.034047879954918585,371.0
ACC102853,Banking,Starter,367.0,45,13,13,37,11,38.4,3,1,6.3,7.0,0,0.9166666666666666,1.0,1.0,91.6,0.0007881015020303134,0.0
ACC102854,Asset Mgmt,Growth,1847.0,43,37,26,22,9,25.9,4,0,3.8,6.0,0,0.75,0.7027027027027027,0.7333333333333333,74.5,0.024540707631450855,45.0
ACC102855,Asset Mgmt,Enterprise,9053.0,57,81,46,16,5,23.4,4,0,8.7,1.0,0,0.4166666666666667,0.5679012345679012,0.5333333333333333,50.4,0.15971909260362813,1446.0
ACC102856,Banking,Growth,2025.0,49,19,19,44,10,31.5,0,0,3.1,8.0,0,0.8333333333333334,1.0,1.0,92.2,0.017380892012789733,35.0
ACC102857,Insurance,Growth,3206.0,23,45,13,8,2,6.5,0,0,8.4,4.0,0,0.16666666666666666,0.28888888888888886,0.26666666666666666,32.4,0.20764442191995988,666.0
ACC102858,Brokerage,Growth,2172.0,42,25,6,1,1,2.0,1,1,11.5,2.0,1,0.08333333333333333,0.24,0.03333333333333333,16.6,0.9454920790293532,2054.0
ACC102859,Banking,Growth,2976.0,21,39,19,5,2,8.3,6,1,12.0,1.0,0,0.16666666666666666,0.48717948717948717,0.16666666666666666,30.9,0.4402390224262845,1310.0
ACC102860,Brokerage,Growth,1779.0,52,39,32,33,8,25.4,2,0,3.9,6.0,0,0.6666666666666666,0.8205128205128205,1.0,79.8,0.026829243128325592,48.0
ACC102861,Insurance,Growth,2233.0,37,52,24,22,6,19.0,2,0,9.6,4.0,0,0.5,0.46153846153846156,0.7333333333333333,57.7,0.06016146133168597,134.0
ACC102862,Insurance,Starter,622.0,50,5,5,27,12,48.8,3,0,1.4,9.0,0,1.0,1.0,0.9,97.0,0.004009102449549509,2.0
ACC102863,Insurance,Starter,406.0,17,3,1,17,4,19.9,5,0,7.6,4.0,1,0.3333333333333333,0.3333333333333333,0.5666666666666667,45.3,0.6639378591866385,270.0
ACC102864,Asset Mgmt,Growth,2176.0,1,12,10,34,9,33.7,2,1,6.3,7.0,0,0.75,0.8333333333333334,1.0,80.8,0.08113474758807643,177.0
ACC102865,Banking,Starter,598.0,9,11,10,23,9,37.7,0,0,4.9,8.0,0,0.75,0.9090909090909091,0.7666666666666667,82.3,0.004818371059096821,3.0
ACC102866,Insurance,Growth,1932.0,32,54,21,17,6,21.3,1,0,5.1,4.0,0,0.5,0.3888888888888889,0.5666666666666667,52.6,0.06298781410133142,122.0
ACC102867,Brokerage,Growth,1830.0,57,33,15,8,3,15.2,2,0,7.3,3.0,0,0.25,0.45454545454545453,0.26666666666666666,38.4,0.1981707428351108,363.0
ACC102868,Insurance,Enterprise,15355.0,37,155,69,17,4,21.4,5,2,11.9,4.0,0,0.3333333333333333,0.44516129032258067,0.5666666666666667,44.8,0.226324247065282,3475.0
ACC102869,Insurance,Starter,471.0,48,9,6,35,7,24.1,2,0,6.3,10.0,0,0.5833333333333334,0.6666666666666666,1.0,77.1,0.003044595616351452,1.0
ACC102870,Corporate Treasury,Growth,2737.0,28,31,23,52,10,42.8,2,1,7.0,9.0,0,0.8333333333333334,0.7419354838709677,1.0,83.4,0.0028035393254966013,8.0
ACC102871,Asset Mgmt,Growth,1941.0,57,30,30,41,10,40.6,4,0,2.4,8.0,0,0.8333333333333334,1.0,1.0,92.2,0.00038549162025824663,1.0
ACC102872,Banking,Starter,416.0,56,8,4,13,4,20.5,1,0,9.1,6.0,0,0.3333333333333333,0.5,0.43333333333333335,48.8,0.3950072946839044,164.0
ACC102873,Insurance,Starter,488.0,13,7,4,7,4,25.6,7,2,6.5,5.0,0,0.3333333333333333,0.5714285714285714,0.23333333333333334,43.1,0.1573363823033093,77.0
ACC102874,Brokerage,Starter,553.0,51,8,6,41,11,42.8,2,0,0.7,8.0,0,0.9166666666666666,0.75,1.0,88.8,0.0012083847556377543,1.0
ACC102875,Asset Mgmt,Starter,438.0,2,5,2,7,2,7.8,6,0,9.3,4.0,0,0.16666666666666666,0.4,0.23333333333333334,34.5,0.1261644279441114,55.0
ACC102876,Brokerage,Starter,615.0,35,6,4,20,5,22.9,1,0,11.0,5.0,1,0.4166666666666667,0.6666666666666666,0.6666666666666666,59.6,0.49745824748717155,306.0
ACC102877,Brokerage,Growth,2922.0,26,44,18,22,4,19.7,5,0,8.8,2.0,0,0.3333333333333333,0.4090909090909091,0.7333333333333333,48.6,0.26713353788287786,781.0
ACC102878,Asset Mgmt,Growth,2577.0,18,55,32,5,2,7.3,3,0,12.2,1.0,1,0.16666666666666666,0.5818181818181818,0.16666666666666666,34.7,0.7512126593526218,1936.0
